18415	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
18588	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
18759	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
18944	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
19115	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
19284	0	0	0	0	0	0	0	0	17	0	1	0	0	0	3	0
19456	0	0	0	0	0	0	0	0	16	0	9	0	0	0	3	0
19627	0	0	0	0	0	0	0	0	16	0	14	0	0	0	3	0
19796	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
19968	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
20137	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
20308	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
20480	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
20649	2	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
20820	2	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
20990	2	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
21166	2	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
21337	2	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
21507	2	0	0	0	0	0	0	0	17	0	0	0	0	0	4	0
21678	2	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
21848	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
22019	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
22189	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
22360	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
22531	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
22701	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
22872	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
23042	0	0	0	0	0	0	0	0	16	0	0	0	0	0	4	0
23213	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
23387	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
23558	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
23729	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0
23899	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
24070	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
24240	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
24411	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
24582	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
24752	0	0	0	0	0	0	0	0	16	0	0	0	0	0	3	0
24923	0	0	0	0	0	0	0	0	16	0	0	0	0	0	2	0
25093	0	0	0	0	0	0	0	0	17	0	0	0	0	0	2	0
