6041	598
6132	592
6213	597
6294	595
6375	592
6456	598
6538	601
6619	597
6700	596
6780	594
6861	583
6943	577
7024	579
7105	576
7186	575
7267	570
7348	579
7430	574
7511	573
7591	571
7672	577
7753	584
7834	580
7916	584
7997	585
8078	580
8159	577
8240	571
8322	569
8402	570
8483	569
8564	571
8645	571
8726	569
8808	566
8889	571
8970	576
9051	586
9132	596
9212	598
9294	600
9375	607
9456	595
9537	574
9618	568
9699	573
9781	584
9862	603
9943	605
10023	612
10104	614
	
24205	622
24288	620
24369	623
24451	624
24531	624
24612	624
24693	626
24775	631
24856	633
24937	631
25018	630
25100	632
25181	632
25262	634
25342	636
25424	635
25505	638
25586	636
25667	637
25749	635
25830	634
25911	633
25993	635
26074	635
26155	636
26235	633
26317	634
26398	626
26479	627
26560	627
26642	624
26723	625
26804	625
26885	632
26967	633
27047	629
27128	627
27209	616
27291	617
27372	614
27453	612
27534	615
27616	616
27697	618
27778	612
27858	614
	
38956	655
39036	657
39117	657
39198	656
39280	657
39361	657
39442	658
39523	659
39605	660
39686	660
39767	660
39847	659
39929	660
40010	657
40091	658
40172	659
40254	660
40335	660
40416	658
40497	657
40579	658
40659	658
40740	658
40821	658
40903	658
40984	657
41065	658
41146	660
41228	661
41309	662
41390	657
41470	651
41552	653
41633	656
41714	654
41795	656
41877	655
41958	656
42039	655
42120	655
42202	655
42283	655
42363	655
42444	654
42526	655
42607	655
42688	656
42773	658
42854	657
42935	657
43017	657
43098	660
43179	664
43259	663
43341	662
43422	662
43503	662
43584	663
43666	664
43747	664
43828	664
43909	663
43991	663
44071	661
44152	663
44234	661
44315	662
44396	662
44477	661
44559	661
44640	661
44721	662
	
59817	569
59900	567
59981	571
60063	570
60144	566
60225	569
60306	563
60388	563
60469	555
60550	561
60631	551
60712	556
60793	555
60874	559
60955	562
61037	561
61118	562
61199	555
61280	550
61362	546
61443	550
61528	546
61608	550
61689	550
61770	555
61852	550
61933	554
62014	559
62095	566
62177	559
62258	566
62339	569
62419	573
62501	578
62582	585
62663	599
62745	586
62826	604
62907	610
62988	609
63070	604
63151	615
63232	611
63312	619
63394	620
63475	619
63556	623
63637	612
63719	617
63800	613
63881	611
63962	607
64044	607
64124	606
64205	609
64286	628
64368	602
64449	608
64530	611
64611	599
64693	610
64774	615
64855	616
64935	618
65017	612
65098	606
65179	599
65260	596
65345	595
65426	596
65508	588
65589	590
65670	595
65751	593
65832	592
65913	594
65994	591
66075	587
66157	593
66238	586
66319	585
66400	583
66482	592
66563	614
	
78659	623
78742	624
78823	625
78905	627
78986	625
79067	622
79149	621
79229	623
79310	626
79391	624
79473	624
79554	625
79635	626
79716	626
79798	624
79879	621
79960	623
80040	622
80122	621
80203	621
80284	621
80365	620
80447	618
80528	620
80609	618
80690	621
80772	620
80852	619
80933	619
81014	621
81099	623
81180	621
81262	621
81343	621
81424	621
81505	622
81587	620
81668	620
81748	621
81829	620
81911	620
81992	622
82073	624
82154	622
82236	622
82317	622
82398	619
82479	619
82561	619
82641	621
82722	620
82804	619
82885	621
82966	619
83047	620
83129	619
83210	620
	
101306	595
101390	598
101471	596
101552	595
101634	594
101714	595
101795	595
101877	593
101958	593
102039	595
102121	595
102202	596
102283	596
102365	595
102446	595
102526	595
102608	596
102689	594
102774	597
102855	595
102937	596
103018	595
103099	596
103181	597
103262	599
103343	599
103425	602
103505	600
103586	597
103668	595
103749	595
103830	594
103912	602
103993	595
104074	597
104156	601
104237	599
104317	615
104399	620
104480	620
104561	618
104643	612
104724	611
104805	612
104887	615
104968	609
105049	611
105131	613
105211	613
105292	623
105374	627
105455	623
105536	623
105618	625
105699	626
105780	626
105862	623
105943	624
106023	627
106105	625
106186	627
	
120286	651
120370	649
120451	654
120532	650
120613	650
120694	654
120776	653
120857	652
120938	653
121020	651
121101	652
121182	650
121264	652
121345	651
121425	649
121507	648
121588	649
121669	646
121751	650
121832	651
121913	653
121995	648
122076	649
122157	652
122238	653
122319	652
122401	649
122482	651
122563	647
122645	645
122726	646
122807	647
122889	648
122970	648
123051	645
123132	644
123213	641
123294	643
123376	642
123457	643
123538	640
123620	641
123704	639
123786	638
123867	637
