7.153333299999999895e+01	0.000000000000000000e+00	-2.555000000000001714e-03
7.159999999999999432e+01	3.805000000000280380e-03	2.727789999999999382e-02
7.166666700000000390e+01	1.062600000000024636e-02	7.893310000000000604e-02
7.173333300000000179e+01	1.445899999999999963e-02	1.072480000000000100e-01
7.179999999999999716e+01	2.642299999999986326e-02	1.137030000000000263e-01
7.186666700000000674e+01	3.502000000000027313e-02	1.181291000000000146e-01
7.193333300000000463e+01	5.153499999999988646e-02	1.761791000000000051e-01
7.200000000000000000e+01	5.416200000000026549e-02	2.322152999999999856e-01
7.206666699999999537e+01	5.091500000000026560e-02	2.155705000000000260e-01
7.213333299999999326e+01	6.760199999999993992e-02	1.795231000000000188e-01
7.220000000000000284e+01	8.477399999999990499e-02	3.107125000000000581e-01
7.226666699999999821e+01	1.072700000000001985e-01	3.049789000000000527e-01
7.233333299999999610e+01	1.512750000000000483e-01	3.812518000000000296e-01
7.240000000000000568e+01	1.962480000000002001e-01	4.845472000000000667e-01
7.246666700000000105e+01	2.579080000000000261e-01	5.909159000000000495e-01
7.253333299999999895e+01	3.387560000000000571e-01	6.552332000000000711e-01
7.259999999999999432e+01	4.732020000000001225e-01	8.273244000000000709e-01
7.266666700000000390e+01	6.617040000000002919e-01	1.105310800000000038e+00
7.273333300000000179e+01	8.713109999999999467e-01	1.370161799999999985e+00
7.279999999999999716e+01	1.076293999999999862e+00	1.489388799999999957e+00
7.286666700000000674e+01	1.272453000000000056e+00	1.612348800000000137e+00
7.293333300000000463e+01	1.461583999999999772e+00	1.688727800000000112e+00
7.300000000000000000e+01	1.610480000000000356e+00	1.878522799999999826e+00
7.306666699999999537e+01	1.680108000000000157e+00	2.120852800000000205e+00
7.313333299999999326e+01	1.747243999999999797e+00	2.235059800000000152e+00
7.320000000000000284e+01	1.806744999999999823e+00	2.242017800000000172e+00
7.326666699999999821e+01	1.806464000000000514e+00	2.342322799999999816e+00
7.333333299999999610e+01	1.713392000000000248e+00	2.429941799999999930e+00
7.340000000000000568e+01	1.540744999999999809e+00	2.353593800000000069e+00
7.346666700000000105e+01	1.289101000000000052e+00	2.179293799999999948e+00
7.353333299999999895e+01	1.001578999999999997e+00	2.038770799999999994e+00
7.359999999999999432e+01	6.559379999999999100e-01	1.688125800000000121e+00
7.366666700000000390e+01	3.705190000000002648e-01	1.047260800000000103e+00
7.373333300000000179e+01	1.834690000000001042e-01	4.894015999999999922e-01
7.379999999999999716e+01	9.797700000000020282e-02	1.861134000000000122e-01
7.386666700000000674e+01	5.066900000000007509e-02	8.083419999999999495e-02
7.393333300000000463e+01	2.669999999999994600e-02	7.821169999999999511e-02
7.400000000000000000e+01	1.564800000000010627e-02	1.043769999999999420e-02
7.406666699999999537e+01	1.211099999999998289e-02	-8.513999999999993795e-03
7.413333299999999326e+01	8.678999999999881254e-03	2.287430000000001407e-02
7.420000000000000284e+01	5.994000000000276884e-03	5.221880000000000965e-02
7.426666699999999821e+01	3.550999999999859824e-03	4.530529999999999280e-02
7.433333299999999610e+01	3.859000000000278874e-03	1.254930000000001322e-02
7.440000000000000568e+01	0.000000000000000000e+00	-1.336089999999999500e-02
7.446666700000000105e+01	0.000000000000000000e+00	9.769000000000027661e-04
7.453333299999999895e+01	0.000000000000000000e+00	7.792600000000010629e-03
7.459999999999999432e+01	0.000000000000000000e+00	0.000000000000000000e+00
