3795683	0	0	0	0	43	0	0	0	0	0	0	0	7	0	0	0
3795856	0	0	0	0	47	0	0	0	0	0	0	0	8	0	0	0
3796027	0	0	0	0	45	0	0	0	0	0	0	0	22	0	0	0
3796197	0	0	0	0	48	0	0	0	0	0	0	0	19	0	0	0
3796368	0	0	0	0	41	0	0	0	0	0	0	0	27	0	0	0
3796539	0	0	0	0	46	0	0	0	0	0	0	0	14	0	0	0
3796714	0	0	0	0	31	0	0	0	0	0	0	0	50	0	0	0
3796885	0	0	0	0	44	0	0	0	0	0	0	0	52	0	0	0
3797055	0	0	0	0	45	0	0	0	0	0	0	0	91	0	0	0
3797226	0	0	0	0	25	0	0	0	11	0	0	0	52	0	0	0
3797397	0	0	0	0	33	0	0	0	14	0	0	0	38	0	0	0
3797568	0	0	0	0	25	0	0	0	15	0	0	0	92	0	0	0
3797739	0	0	0	0	39	0	0	0	13	0	0	0	29	0	0	0
3797910	0	0	0	0	47	0	0	0	14	0	0	0	23	0	0	0
3798081	0	0	0	0	45	0	0	0	0	0	0	0	32	0	0	0
3798252	0	0	0	0	36	0	0	1	0	0	0	0	30	0	0	0
3798423	0	0	0	0	24	0	0	0	0	0	0	0	70	0	0	0
3798597	0	0	0	0	26	0	0	1	0	0	0	0	64	0	0	0
3798768	0	0	0	0	24	0	0	0	0	0	0	0	53	0	0	0
3798939	0	0	0	0	25	0	0	0	0	0	0	0	62	0	0	0
3799110	0	0	0	0	24	0	0	0	0	0	0	0	23	0	0	0
3799281	0	0	0	0	28	0	0	14	0	0	0	0	10	0	0	0
3799452	0	0	0	0	24	0	0	0	0	0	0	0	3	0	0	0
3799622	0	0	0	0	25	0	0	0	0	0	0	0	18	0	0	0
3799793	0	0	0	0	24	0	0	0	0	0	0	0	63	0	0	0
3799964	0	0	0	0	27	0	0	0	0	0	0	0	33	0	0	0
3800135	0	0	0	0	2	0	0	0	0	0	0	0	45	0	0	0
3800306	0	0	0	0	4	0	0	0	0	0	0	0	35	0	0	0
3800476	0	0	0	0	23	0	0	0	0	0	0	0	68	0	0	0
3800651	0	0	0	0	30	0	0	7	0	0	0	0	70	0	0	0
3800822	0	0	0	0	44	0	0	0	0	0	0	0	14	0	0	0
3800993	0	0	0	0	40	0	0	5	0	0	0	0	34	0	0	0
3801164	0	0	0	0	34	0	0	0	0	0	0	0	52	0	0	0
3801335	0	0	0	0	32	0	0	0	0	0	0	0	52	0	0	0
3801505	0	0	0	0	46	0	0	0	0	0	0	0	21	0	0	0
3801676	0	0	0	0	43	0	0	7	0	0	0	0	21	0	0	0
3801847	0	0	0	0	40	0	0	0	0	0	0	0	65	0	0	0
3802018	0	0	0	0	37	0	0	0	0	0	0	0	93	0	0	0
3802189	0	0	0	0	43	0	0	0	0	0	0	0	107	0	0	0
3802360	0	0	0	0	36	0	0	0	0	0	0	0	83	0	0	0
3802530	0	0	0	0	35	0	0	0	0	0	0	0	42	0	0	0
3802705	0	0	0	0	44	0	0	0	0	0	0	0	52	0	0	0
3802876	0	0	0	0	36	0	0	0	0	0	0	0	35	0	0	0
3803047	0	0	0	0	45	0	0	0	0	0	0	0	40	0	0	0
3803218	0	0	0	0	43	0	0	0	0	0	0	0	9	0	0	0
3803388	0	0	0	0	41	0	0	0	0	0	0	0	82	0	0	0
3803559	0	0	0	0	35	0	0	0	0	0	0	0	12	0	0	0
3803730	0	0	0	0	21	0	0	0	0	0	0	0	221	0	0	0
3803901	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0
3804072	0	0	0	0	1	0	0	0	0	0	0	0	28	0	0	0
3804243	0	0	0	0	28	0	0	0	0	0	0	0	17	0	0	0
3804413	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0
3804584	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
3804760	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
3804931	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
3805101	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0
3805272	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
3805443	0	0	0	0	17	0	0	0	0	0	0	0	57	0	0	0
3805614	6	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0
3805784	6	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
3805955	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0
3806126	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
3806297	0	0	0	0	0	0	0	43	0	0	0	0	20	0	0	0
3806468	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0
3806638	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0
3806813	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0
3806984	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
3807155	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
3807325	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0
3807496	0	0	0	0	0	0	0	5	0	0	0	0	14	0	0	0
3807667	0	0	0	0	76	0	0	0	0	0	0	0	33	0	0	0
3807838	0	0	0	0	87	0	0	0	0	0	0	0	56	0	0	0
3808009	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
3808179	0	0	0	0	0	0	0	39	0	0	0	0	19	0	0	0
3808350	0	0	0	0	38	0	0	49	0	0	0	0	51	0	0	0
3808521	0	0	0	0	32	0	0	0	0	0	0	0	39	0	0	0
3808692	0	0	0	0	88	0	0	0	0	0	0	0	33	0	0	0
