5029	22
5264	0
5475	0
5686	0
5896	0
6107	0
6318	0
6529	146
6739	726
6950	473
7161	195
7372	2
7583	0
7794	75
8005	55
8216	61
8426	0
8637	409
8848	513
9059	454
9270	588
9481	191
9692	719
9903	342
10114	380
10324	704
10535	802
10747	580
10958	676
11169	713
11380	746
11591	618
11802	247
12013	682
12224	648
12435	536
12646	0
12857	0
13068	0
13279	19
13490	0
13701	0
13912	0
14123	0
14333	0
14544	0
14755	0
	
Apaga
	
22791	0
23004	0
23215	0
23426	4
23636	0
23847	85
24061	612
24272	617
24483	320
24694	597
24905	546
25116	672
25328	228
25539	745
25750	703
25961	714
26172	703
26383	628
26594	736
26805	746
27016	757
27227	543
27438	693
27649	662
27860	673
28071	310
28282	355
28493	431
28704	674
28915	662
29126	703
29337	487
29548	554
29759	374
29970	654
30181	332
30393	375
30604	609
30815	278
31026	416
31237	495
31448	421
31659	368
31869	480
32080	274
32291	578
32502	487
32713	678
32925	280
33136	678
33347	551
33558	821
33769	810
33983	505
34195	69
34406	18
34617	78
34828	98
35039	69
35250	102
35461	38
35672	111
35883	35
36093	39
36304	43
36515	42
	
Apaga
	
