26	9
38	0
51	0
63	0
75	0
89	0
101	0
114	0
128	0
141	0
155	0
168	0
182	0
195	0
208	0
223	0
236	0
249	0
263	0
276	0
290	0
304	0
317	0
330	0
344	0
358	0
371	0
385	0
398	0
412	0
425	0
439	0
452	0
465	0
480	0
493	0
506	0
520	0
533	0
547	0
561	0
574	0
587	0
601	0
615	0
628	0
642	0
655	0
668	0
683	0
696	0
709	0
722	0
736	0
750	0
763	0
777	0
790	0
803	0
818	0
831	0
844	0
858	0
871	0
885	0
899	0
912	0
925	0
939	0
953	0
966	0
979	0
993	0
1006	0
1021	0
1036	0
1050	0
1064	0
1080	0
1094	0
1108	0
1123	0
1137	0
1153	0
1167	0
1181	0
1196	0
1211	0
1225	0
1240	0
1254	0
1268	0
1284	0
1298	0
1312	0
1327	0
1341	0
1356	0
1371	0
1385	0
212	18
425	0
636	0
847	0
1057	0
1268	0
1479	0
1690	0
1901	0
2111	0
2322	0
2533	0
2744	0
2955	0
3166	0
3376	0
3587	0
3798	0
4008	0
4219	0
4430	0
4640	18
4851	449
5062	257
5273	569
5484	647
5695	638
5906	27
6117	0
6328	0
6539	415
6750	673
6961	682
7172	686
7383	235
7593	378
7821	740
8032	727
8243	792
8454	842
8665	798
8876	559
9086	60
9297	0
9508	0
9719	0
9929	0
10140	0
10351	0
10562	55
10773	322
10984	240
11195	33
11406	490
11617	862
11828	155
12040	97
12251	261
12462	818
12673	302
12883	191
13094	370
13305	203
13516	218
13727	160
13938	200
14149	47
14360	187
14571	298
14782	360
14993	685
15205	745
15416	716
15627	336
15838	11
16049	3
16260	0
16471	121
16681	396
16892	861
17103	105
17314	3
17525	7
17736	0
17947	0
18158	0
18375	0
18586	0
18797	0
19007	0
19218	0
19429	222
19640	536
19851	670
20063	571
20274	424
20485	280
20696	231
20907	188
21117	381
21328	474
21539	217
21750	383
21961	384
22172	512
22383	430
22595	381
22806	472
23017	549
23228	666
23439	670
23650	607
23861	700
24072	619
24283	605
24494	463
24705	285
24915	242
25126	58
25337	176
25549	507
25760	488
25971	463
26182	392
26393	485
26604	619
26815	481
27026	189
27237	361
27448	408
27659	447
27871	501
28082	250
28293	148
28507	106
28719	0
28929	0
29139	0
29350	0
29561	19
29772	218
29983	229
30194	160
30405	53
30616	165
30828	92
31039	322
31250	371
31461	123
31672	368
31883	412
32094	485
32305	549
32516	358
32727	212
32937	30
33148	342
33359	498
33570	607
33782	616
33993	448
34204	4
34415	31
34626	465
34837	23
35048	4
35259	26
35470	462
35681	382
35892	4
36103	19
36314	0
36525	5
36734	6
36945	4
37156	5
37367	5
37578	4
37789	5
38000	4
38211	4
38422	6
38633	4
38844	3
39055	5
39269	5
39480	3
