	
Prende
	
122	16	168	246
244	9	110	167
366	7	97	140
487	7	94	131
609	6	95	129
731	7	95	129
852	6	95	129
973	6	95	128
1095	6	94	128
1217	6	94	127
1339	6	93	127
1460	6	93	127
1582	7	95	128
1703	6	95	128
1825	6	95	128
1946	5	94	127
2068	4	93	126
2190	5	92	126
2312	5	93	125
2434	5	93	126
2554	5	93	127
2676	5	93	126
2798	4	93	126
2920	4	92	125
3042	5	92	125
3163	5	92	125
3284	4	93	126
3406	5	93	127
3528	4	93	126
3649	4	93	126
3771	4	92	125
3893	4	91	124
4015	4	92	125
4136	5	92	125
	
Apaga
	
	
Prende
	
22283	13	168	246
22405	7	109	167
22526	5	96	139
22648	4	93	130
22770	5	93	128
22892	5	93	127
23014	6	94	128
23135	4	93	127
23257	4	93	127
23378	4	92	125
23500	4	92	125
23622	5	92	125
23744	5	93	126
23866	5	94	127
23988	4	94	126
24109	4	93	126
24230	4	92	125
24352	5	92	125
24474	4	92	125
24596	3	91	125
24718	4	93	126
24840	4	93	126
24961	4	92	125
25082	4	92	125
25204	4	91	124
25326	5	92	124
25448	5	93	125
25570	4	92	126
25692	4	92	125
25814	4	92	125
25938	5	93	126
26060	5	93	126
26181	5	94	127
26303	4	93	127
26425	4	93	126
26547	4	92	125
26669	4	92	125
26790	5	92	125
26912	5	93	126
27034	5	94	127
27155	4	94	127
27277	4	93	126
27399	4	92	125
27521	4	92	125
27642	4	92	125
27764	5	93	126
27886	5	93	126
28007	4	93	126
28129	3	93	126
28251	4	92	125
28372	4	92	124
28494	5	92	124
28616	5	92	125
28738	4	93	126
28859	5	93	126
28981	4	93	126
29103	4	93	125
29224	4	92	125
29346	5	92	125
29468	5	93	126
29590	4	93	126
29712	4	93	126
29837	4	93	126
29959	5	92	125
30081	5	93	126
30201	5	93	126
30323	4	93	126
30445	4	93	126
30567	4	92	125
30689	4	92	125
30811	4	92	125
30932	5	93	126
31053	5	94	127
31175	4	93	127
31297	5	93	126
31419	4	92	125
31541	4	91	124
31663	5	91	124
31784	5	93	125
31906	5	93	126
32027	4	93	126
32149	4	93	126
32271	4	92	126
32393	4	91	125
32515	4	92	125
32636	5	92	126
32758	5	94	127
32879	4	93	127
33001	4	92	126
33123	3	92	125
33245	4	92	125
33367	5	92	125
33488	5	93	126
33610	5	94	127
33735	4	94	128
33857	5	92	126
33979	4	92	125
34100	4	92	125
34222	5	93	126
34343	5	93	126
34465	5	93	126
34587	4	93	125
34709	5	92	125
34831	5	92	124
34953	5	91	124
35074	4	93	125
35195	5	93	126
35317	4	93	126
35439	4	92	125
35561	4	92	125
35683	4	92	124
35805	5	92	125
35926	5	93	125
36047	4	93	126
36169	4	93	126
36291	4	92	125
36413	5	92	125
36535	4	91	124
36657	5	92	125
36779	5	93	126
36899	4	93	126
37021	4	93	126
37143	3	92	125
37265	5	93	125
37387	4	92	124
37509	5	92	125
37634	4	94	127
37755	4	93	126
37877	4	92	125
37999	4	91	125
38121	4	91	124
38242	5	92	125
38364	5	92	126
38486	4	93	126
38607	4	93	126
38729	4	92	125
38851	4	91	124
38973	5	92	124
39094	5	92	125
39216	5	93	126
39337	4	93	126
39459	4	92	125
39581	4	92	125
39703	5	92	125
39825	5	92	124
39947	5	92	125
40068	5	93	126
40189	4	93	126
40311	4	93	126
40433	4	92	125
40555	5	92	125
40677	4	92	124
40799	5	92	125
40920	5	93	126
41041	4	93	126
41163	4	93	126
41285	4	92	125
41407	4	91	124
41532	5	93	126
41654	5	94	127
41776	4	93	126
41897	4	93	125
42019	4	92	125
42141	4	91	124
42262	4	91	124
42384	5	92	125
42506	5	93	126
42628	4	93	126
42749	4	93	126
42871	4	91	125
42993	3	91	124
43115	5	92	124
43236	5	92	125
43358	5	93	126
43480	4	92	126
43601	3	93	126
43723	4	92	125
43845	3	91	124
43967	4	91	124
44088	5	92	125
44210	5	93	126
44332	4	93	126
44453	4	93	126
44575	4	92	125
44697	4	91	124
44819	4	91	124
44941	5	92	125
45062	5	93	126
45184	4	93	126
45305	4	92	125
45430	4	92	125
45552	5	91	124
