	
Prende
	
6547	0	190	279	330
6809	0	144	225	277
7071	0	136	211	259
7333	0	139	213	261
7596	0	141	216	262
7857	0	140	214	260
8119	0	136	208	252
8381	0	137	210	255
8643	0	140	215	260
8904	0	139	215	260
9166	0	136	209	253
9428	0	136	207	252
9691	0	139	212	257
9953	0	140	214	260
10214	0	138	212	256
10476	0	134	206	250
10738	0	138	210	255
11000	0	140	214	259
11262	0	139	213	258
11525	0	135	207	251
11786	0	136	208	253
12048	0	139	213	258
12310	0	139	213	259
12572	0	136	209	252
12834	0	134	206	250
13100	0	140	214	259
13362	0	139	213	257
13624	0	136	207	251
13886	0	136	207	253
14147	0	139	213	258
14409	0	139	213	259
14671	0	136	208	252
14934	0	134	206	250
15196	0	138	211	256
15458	0	139	213	259
15719	0	138	211	256
15981	0	134	205	249
16243	0	137	209	253
16505	0	140	213	259
16768	0	138	214	258
17029	0	135	207	251
17291	0	135	207	251
17553	0	138	212	256
17815	0	139	213	258
18077	0	137	210	254
18339	0	134	205	249
18600	0	138	209	254
18863	0	140	213	258
19125	0	138	212	257
19390	0	134	205	250
19652	0	139	213	258
19914	0	138	213	258
20176	0	137	210	254
20439	0	134	205	249
20700	0	137	210	255
20962	0	139	214	259
21224	0	139	213	258
21486	0	135	207	250
	
Apaga
	
	
Prende
	
4507	0	189	271	318
4769	0	148	227	279
5031	0	145	221	269
5294	0	143	217	262
5556	0	139	210	253
5818	0	142	214	258
6080	0	144	217	262
6342	0	142	216	259
6604	0	138	209	252
6865	0	141	213	257
7128	0	143	217	261
7390	0	142	215	258
7652	0	138	208	251
7914	0	141	213	257
8176	37	161	232	270
8459	360	353	347	341
8721	510	485	446	414
8983	655	576	523	479
9245	93	240	319	362
9507	0	163	241	295
9769	470	372	360	359
10032	624	545	490	451
10294	455	385	405	408
10557	0	156	248	301
10819	119	197	250	290
11081	0	153	237	280
11343	372	374	362	352
11606	552	515	465	428
11868	435	424	417	413
12130	311	350	379	389
12392	502	477	447	427
12654	576	531	495	464
12917	162	261	328	366
13179	19	150	236	294
