	
Prende
	
4972	25	0	0
5084	0	0	0
5195	0	0	0
5307	0	0	0
5417	0	0	0
5529	0	0	0
5641	0	0	0
5752	0	0	0
5863	0	0	0
5975	0	0	0
6086	0	0	0
6198	0	0	0
6308	0	0	0
6420	0	0	0
6532	0	0	0
6643	0	0	0
6755	0	0	0
6865	0	0	0
6977	0	0	0
7089	0	0	0
7200	0	0	0
7311	0	0	0
7422	1	0	66
7534	3	0	116
7646	19	0	358
7757	27	0	479
7869	21	0	402
7981	8	0	181
8092	6	0	160
8204	21	0	385
8315	22	0	398
8427	24	0	447
8539	29	0	512
8650	30	0	510
8762	29	0	530
8873	30	0	525
8985	34	0	558
9097	18	0	338
9212	2	0	88
9324	0	0	3
9435	0	0	0
9546	0	0	0
9658	1	0	81
9769	14	0	278
9881	30	0	521
9993	33	0	570
10104	34	0	605
10216	38	0	625
10328	37	0	641
10439	41	0	683
10551	44	0	726
10662	44	0	733
10774	45	0	749
10886	44	0	750
10998	50	0	805
11110	48	0	811
11222	50	0	818
11333	50	0	817
11445	52	0	827
11556	50	0	822
11668	54	0	856
11780	50	0	844
11891	52	0	861
12003	55	1	862
12115	53	0	859
12227	50	0	850
12339	51	0	850
12450	44	0	742
12562	28	0	494
12674	15	0	282
12785	10	0	226
12897	15	0	290
13012	6	0	156
13124	2	0	93
13236	2	0	92
13347	0	0	0
13459	0	0	0
13570	0	0	4
13681	0	0	9
13793	0	0	0
13904	0	0	1
14016	0	0	8
14128	0	0	3
14239	0	0	2
14350	0	0	3
14461	0	0	4
14573	0	0	3
14685	0	0	0
14796	0	0	0
14908	0	0	0
15019	0	0	0
15130	0	0	6
15242	3	0	113
15353	0	0	42
15465	0	0	36
15577	0	0	7
15688	0	0	2
15800	0	0	3
15911	0	0	6
16022	0	0	4
16134	0	0	3
16245	0	0	7
16357	0	0	24
16468	0	53	24
16580	0	0	30
16692	0	29	31
16803	0	141	33
16915	0	156	33
17027	0	307	29
17142	0	568	34
17254	0	543	16
17366	0	697	22
17477	0	734	23
17589	0	728	24
17700	0	789	23
17812	0	804	26
17924	0	812	26
18035	0	825	26
18148	0	691	22
18259	0	594	18
18371	0	355	10
18483	0	224	6
18594	0	217	4
18706	0	116	1
18818	0	0	0
18929	0	0	0
19041	0	0	0
19151	0	0	0
19263	0	0	0
19375	0	0	0
19486	0	0	0
19598	0	0	0
19709	0	0	0
19821	0	0	0
19932	0	1	0
20043	0	2	0
20155	0	0	0
20267	0	1	0
20378	0	1	0
20490	0	1	0
20601	0	1	0
20712	0	0	0
20824	0	0	0
20935	0	0	0
21047	0	0	0
21161	0	0	0
21273	0	0	0
21385	0	0	0
21496	0	18	0
21608	0	8	0
21720	0	36	0
21830	0	79	0
21942	0	49	0
22053	0	88	0
22165	0	0	0
22277	0	35	0
22388	0	193	4
22500	0	303	8
22611	0	434	12
22723	0	516	17
22835	0	540	17
22946	0	548	17
23058	0	620	22
23171	0	637	20
23282	0	628	20
23394	0	647	22
23505	0	657	22
23617	0	688	24
23729	0	763	27
23840	0	562	17
23952	0	289	8
24064	0	558	18
24175	0	372	11
24288	0	348	11
24399	0	175	3
24511	0	333	9
24623	0	177	4
24734	0	571	18
24846	0	275	6
24961	0	554	18
25072	0	199	4
25184	0	592	19
25295	0	425	13
25408	0	457	14
25520	0	572	19
25631	0	133	2
25743	0	254	6
25854	0	164	3
25966	0	172	3
26078	0	365	9
26189	0	574	19
26301	0	400	12
26413	0	117	1
26524	0	63	0
26636	0	99	0
26747	0	0	0
26859	0	161	2
26971	0	152	2
27082	0	0	0
27194	0	453	14
27305	0	479	14
27417	0	512	17
27529	0	587	19
27640	0	615	20
27752	0	664	23
27864	0	488	15
27975	0	418	13
28087	0	553	19
28198	0	526	17
28311	0	561	20
28423	0	536	18
28534	0	573	20
28646	0	685	24
28761	0	701	25
28873	0	701	24
28985	0	706	25
29096	0	713	26
29208	0	708	25
29320	0	677	24
29431	0	718	25
29543	0	698	24
29655	0	659	23
29766	0	389	11
29878	0	37	0
29989	0	0	0
30101	0	0	0
30213	0	0	0
30324	0	0	0
30436	0	0	0
30547	0	0	0
30658	0	23	0
