4835	27
5069	0
5280	0
5491	0
5702	0
5913	0
6123	0
6334	0
6545	0
6756	0
6967	0
7178	0
7389	0
7599	0
7810	0
8020	26
8231	92
8442	15
8653	129
8864	90
9075	277
9286	261
9497	324
9708	485
9919	349
10130	395
10341	283
10552	424
10763	404
10974	402
11185	543
11396	690
11607	621
11817	695
12029	720
12240	728
12451	685
12662	739
12873	773
13084	787
13295	775
13506	802
13717	601
13928	349
14139	7
14350	0
14561	0
14772	105
14983	480
15194	713
15405	822
15616	828
15827	846
16041	863
16252	793
16463	352
16674	137
16886	35
17097	509
17308	843
17519	917
17730	788
17941	544
18152	506
18363	840
18574	509
18785	594
18996	615
19207	519
19418	478
19630	569
19841	544
20051	674
20262	493
20473	537
20684	413
20895	529
21106	547
21317	537
21528	707
21739	679
21950	739
22162	809
22373	804
22584	798
22795	785
23006	767
33443	3
33656	2
33867	5
34078	3
34289	5
34500	7
34711	2
34922	0
35133	0
35344	0
35555	0
35766	0
35977	0
36187	0
36398	213
36613	475
36824	441
37035	509
37245	459
37456	645
37667	200
37878	0
38089	0
38300	83
38511	81
38722	195
38933	159
39144	383
39355	440
39567	399
39778	169
39989	281
40200	99
40411	220
40622	214
40833	32
41043	17
41254	307
41465	311
41676	104
41887	183
42098	169
42309	77
42520	362
42732	340
42943	420
43154	483
43365	507
43576	464
43787	608
43998	642
44209	733
44420	700
44631	665
44841	700
45052	706
45263	741
45475	727
45686	755
45897	740
46108	780
46319	824
46530	847
46745	851
46956	854
47167	853
47378	834
47589	814
47800	777
48011	632
48222	394
48433	315
48644	392
48855	530
49065	572
49277	637
49488	564
49699	302
49910	2
50121	18
50332	6
50543	4
50754	4
50965	4
51175	3
51386	10
51597	2
51808	3
52019	6
52230	3
52441	2
52652	3
52862	13
53073	19
53284	18
53495	8
53706	0
53917	0
54128	0
54339	0
54549	0
54760	0
54971	0
55182	0
55393	0
55604	0
55815	0
56026	0
56237	0
56448	36
56658	0
56869	12
57080	0
57291	0
57502	0
57716	0
57927	0
58138	0
58349	0
58560	0
58771	0
58981	0
59192	0
59403	0
59614	0
59825	0
60036	0
60247	0
60457	0
60668	0
60879	0
61090	0
61301	0
61512	0
61722	0
61933	0
62144	0
74585	0
74798	1
75009	0
75219	0
75430	663
75641	462
75852	448
76063	530
76274	313
76485	445
76696	2
76907	451
77118	186
77329	621
77541	15
77752	694
77963	55
78174	719
78385	291
78596	14
78807	506
79017	140
79228	373
79439	356
79650	196
79861	65
80072	16
80283	236
80494	194
80705	38
80920	132
81131	22
81342	20
81553	143
81764	145
81975	202
82186	302
82397	117
82608	97
82819	111
83030	132
83240	133
83452	263
83663	150
83874	140
84085	339
84296	113
84507	133
84718	105
84929	237
85140	246
85351	588
85562	73
85773	0
85984	4
86195	0
86406	358
86617	0
86828	659
87038	13
87249	393
87460	471
87671	338
87883	200
88094	0
88305	269
88516	140
88727	156
88938	334
89149	218
89360	295
89571	110
89782	487
89993	294
90204	113
90415	615
90626	204
90838	441
91052	397
91262	81
91473	403
91684	91
91895	429
92106	95
92317	56
92528	269
92739	4
92950	48
93161	451
93372	153
93583	0
93794	127
94005	335
94216	180
94428	138
94639	91
94850	322
95060	313
95271	198
95482	13
95693	62
95904	1
96115	0
96326	0
96537	0
96748	5
96959	4
97169	0
97380	0
97591	0
212	19
425	0
636	0
847	0
1057	0
1268	0
1479	0
1690	0
1901	0
2112	0
2322	0
2533	0
2744	0
2955	0
3166	0
3377	0
3587	497
3798	397
4008	230
4219	0
4430	0
4641	0
4852	0
5066	0
5277	0
5488	0
5699	0
5910	0
