1	0.025315
2	0.021832
3	0.018580
4	0.019974
5	0.018270
6	0.015871
7	0.021367
8	0.021290
9	0.017883
10	0.014167
11	0.015483
12	0.012077
13	0.012077
14	0.011071
15	0.011148
16	0.009909
17	0.007587
18	0.007355
19	0.007974
20	0.007974
21	0.007664
22	0.007355
23	0.007742
24	0.006039
25	0.006426
26	0.006116
27	0.005961
28	0.006193
29	0.005651
30	0.005884
31	0.004722
32	0.004335
33	0.004568
34	0.004877
35	0.005651
36	0.005032
37	0.003948
38	0.003561
39	0.002787
40	0.003716
41	0.002942
42	0.004413
43	0.003948
44	0.003406
45	0.003329
46	0.003252
47	0.003948
48	0.003716
49	0.002400
50	0.003871
51	0.002710
52	0.002013
53	0.003406
54	0.003097
55	0.002323
56	0.002710
57	0.002090
58	0.002400
59	0.002400
60	0.002864
61	0.003561
62	0.002787
63	0.002555
64	0.002400
65	0.002090
66	0.001781
67	0.002168
68	0.002245
69	0.002013
70	0.001548
71	0.001703
72	0.001703
73	0.001781
74	0.001703
75	0.001626
76	0.001626
77	0.001471
78	0.001858
79	0.002168
80	0.001316
81	0.001548
82	0.001548
83	0.002168
84	0.001161
85	0.001935
86	0.001703
87	0.001858
88	0.002090
89	0.001471
90	0.001316
91	0.001626
92	0.001239
93	0.001471
94	0.001703
95	0.001239
96	0.001858
97	0.000929
98	0.001471
99	0.001316
100	0.001316
101	0.001084
102	0.001626
103	0.001161
104	0.000929
105	0.001239
106	0.002168
107	0.001161
108	0.001394
109	0.001239
110	0.001161
111	0.001781
112	0.001316
113	0.001703
114	0.000852
115	0.001239
116	0.001239
117	0.001394
118	0.001471
119	0.000697
120	0.001084
121	0.001394
122	0.001548
123	0.001006
124	0.000929
125	0.001858
126	0.000929
127	0.001239
128	0.001316
129	0.000774
130	0.000852
131	0.001626
132	0.001316
133	0.001006
134	0.000542
135	0.000774
136	0.000929
137	0.001161
138	0.001084
139	0.001471
140	0.001006
141	0.001394
142	0.001471
143	0.000619
144	0.001161
145	0.001394
146	0.001394
147	0.000697
148	0.002090
149	0.001626
150	0.001084
151	0.001239
152	0.000774
153	0.001084
154	0.001239
155	0.000774
156	0.001471
157	0.002632
158	0.000929
159	0.000929
160	0.000774
161	0.001006
162	0.000619
163	0.001084
164	0.000774
165	0.001161
166	0.001471
167	0.001161
168	0.001006
169	0.000929
170	0.000619
171	0.000929
172	0.001084
173	0.000852
174	0.000774
175	0.001006
176	0.000929
177	0.000387
178	0.000465
179	0.001084
180	0.000542
