2024	0	0	0	0	0	0	22	40	0	0	0	0	0	34	2	0
2139	0	0	0	0	0	0	23	43	0	0	0	0	0	33	2	0
2233	0	0	0	0	0	0	21	42	0	0	0	11	0	36	1	0
2328	0	0	0	0	0	0	21	40	0	0	0	5	0	40	2	0
2422	0	0	0	0	0	0	19	41	0	0	0	0	0	36	2	0
2518	0	0	0	0	0	0	21	40	0	0	0	0	0	39	0	0
2612	0	0	0	0	0	0	21	42	0	0	0	0	0	39	0	0
2707	0	0	0	0	0	0	20	40	0	0	0	0	0	39	3	0
2801	0	0	0	0	0	2	14	41	0	0	0	0	0	37	2	0
2896	0	0	0	0	0	0	21	42	0	0	0	0	0	39	3	0
2991	0	0	0	0	0	0	0	34	0	0	0	0	0	25	7	0
3085	0	0	0	0	0	0	0	28	0	0	0	0	0	29	8	0
3180	35	0	0	0	0	5	0	19	0	0	0	0	0	23	3	0
3278	0	0	0	0	0	0	19	17	0	0	0	0	0	24	2	0
3374	0	0	2	0	0	0	18	22	0	0	0	0	0	29	0	0
3468	0	0	0	0	0	0	16	32	0	0	0	0	0	34	2	0
3563	0	0	0	0	0	0	18	21	0	0	0	0	0	16	2	0
3657	2	0	0	0	0	0	18	17	0	0	0	0	0	17	3	0
3751	0	0	0	0	0	0	18	23	0	0	0	0	0	16	0	0
3847	37	0	0	0	0	0	17	20	0	0	0	0	0	12	0	0
3941	0	0	0	0	0	0	18	1	0	0	0	0	0	29	1	0
4036	0	4	0	0	0	0	20	0	0	0	0	0	0	24	0	0
4130	0	0	0	0	0	0	0	12	47	0	0	0	0	26	0	0
4226	0	0	9	0	0	0	3	15	46	0	0	0	0	29	1	0
4320	0	0	0	0	0	1	8	0	0	0	0	0	0	30	1	0
4414	1	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0
C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	
428	3	6	2	0	0	0	21	137	0	0	0	0	0	0	0	0
525	5	1	0	0	2	0	19	145	0	3	0	0	0	0	0	0
619	5	0	0	0	0	0	16	220	0	0	0	0	0	0	0	0
714	5	0	1	0	0	0	16	142	0	0	0	0	0	0	0	0
808	7	0	5	0	0	0	17	175	0	30	0	0	0	0	0	0
903	7	0	1	0	0	0	16	221	0	25	0	0	0	0	0	0
998	13	1	0	0	0	0	16	216	0	36	0	0	0	0	0	0
1092	6	4	5	0	0	0	16	27	0	42	0	0	0	0	3	0
1187	7	3	3	0	0	0	16	31	0	26	0	3	0	0	5	0
1282	5	2	0	0	0	0	16	55	0	1	0	0	0	0	8	0
1377	7	10	0	0	0	0	16	43	0	5	0	0	0	0	9	0
1485	1	16	0	0	1	0	19	81	0	6	0	0	0	0	6	0
1580	3	14	0	0	1	0	21	231	0	2	0	0	0	0	0	0
1675	3	7	0	0	1	0	21	224	0	3	0	0	0	0	0	0
1769	0	9	3	0	1	0	20	212	0	4	0	0	0	0	0	0
1863	0	6	7	0	1	0	21	223	0	0	0	0	0	0	0	0
1958	0	9	2	0	1	0	22	184	0	0	0	0	0	0	0	0
2053	0	7	0	0	1	0	22	223	0	1	0	0	0	0	0	0
