0.000000	4.539985E+0	2.516522E+0	4.439059E-1
0.100000	3.421040E-1	2.520395E+0	4.514311E-1
0.200000	3.471194E-1	2.520395E+0	4.489227E-1
0.300000	3.496270E-1	2.519749E+0	4.539395E-1
0.400000	3.471194E-1	2.518459E+0	4.464143E-1
0.500000	3.421040E-1	2.519749E+0	4.514311E-1
0.600000	3.421040E-1	2.519104E+0	4.464143E-1
0.700000	3.546424E-1	2.519104E+0	4.539395E-1
0.800000	3.521347E-1	2.517813E+0	4.539395E-1
0.900000	3.395963E-1	2.519104E+0	4.464143E-1
1.000000	3.496270E-1	2.518459E+0	4.564479E-1
1.100000	3.471194E-1	2.518459E+0	4.489227E-1
1.200000	3.421040E-1	2.518459E+0	4.514311E-1
1.300000	3.546424E-1	2.518459E+0	4.489227E-1
1.400000	3.395963E-1	2.520395E+0	4.489227E-1
1.500000	3.421040E-1	2.519104E+0	4.464143E-1
1.600000	3.471194E-1	2.520395E+0	4.564479E-1
1.700000	3.421040E-1	2.521040E+0	4.514311E-1
1.800000	3.496270E-1	2.520395E+0	4.564479E-1
1.900000	3.471194E-1	2.534594E+0	5.668177E-1
2.000000	3.471194E-1	2.551375E+0	6.796958E-1
2.100000	3.421040E-1	2.586227E+0	1.068498E+0
2.200000	3.395963E-1	2.613979E+0	1.387066E+0
2.300000	3.421040E-1	2.644959E+0	1.582721E+0
2.400000	3.471194E-1	2.674648E+0	2.026709E+0
2.500000	3.471194E-1	2.723053E+0	2.129553E+0
2.600000	3.421040E-1	2.765650E+0	2.036742E+0
2.700000	3.471194E-1	2.789531E+0	2.267515E+0
2.800000	3.496270E-1	2.815992E+0	2.641267E+0
2.900000	3.546424E-1	2.840518E+0	2.628725E+0
3.000000	3.421040E-1	2.862462E+0	2.641267E+0
3.100000	3.521347E-1	2.904414E+0	2.761671E+0
3.200000	3.496270E-1	2.955401E+0	2.912175E+0
3.300000	3.496270E-1	3.016069E+0	3.047629E+0
3.400000	3.496270E-1	3.074156E+0	2.949801E+0
3.500000	3.496270E-1	3.117399E+0	3.140440E+0
