999	793
1201	793
1401	794
1702	793
1903	793
2105	793
2306	794
2607	794
2808	794
3009	793
3310	794
3511	793
3713	793
3913	793
4214	793
4416	793
4617	794
4817	794
5120	793
5320	794
5521	794
5722	794
6024	793
6224	793
6425	793
6727	794
6928	794
7129	794
7329	794
7631	794
7832	793
8033	793
8233	793
8536	793
8736	793
8937	793
9239	794
9440	793
9640	794
9842	793
10143	793
10344	793
10546	794
10746	794
11047	793
11249	794
11450	794
11652	794
11953	793
12153	793
12355	793
12656	793
12858	794
13059	794
13259	793
13561	793
13762	793
13963	793
14164	793
14466	794
14667	793
14868	794
15069	793
15371	794
15571	793
15772	793
16074	793
16275	794
16477	794
16677	793
16979	794
17180	794
17381	793
17583	793
17884	793
18084	793
18286	794
18587	794
18789	794
18990	793
19190	794
19492	793
19693	793
19894	793
20096	794
20397	793
20598	793
20799	794
21000	794
21302	793
21502	793
21704	793
22005	794
22206	793
22408	793
22608	793
22910	794
23111	793
23312	793
23514	794
