2204	0
2505	0
2706	0
2907	0
3107	0
3408	0
3609	0
3810	0
4011	0
4313	0
4513	0
4714	0
4915	0
5216	0
5416	0
5617	0
5918	0
6119	0
6320	0
6520	0
6822	0
7023	0
7224	0
7425	0
7726	0
7926	0
8127	0
8428	0
8629	0
8829	0
9030	0
9332	0
9533	0
9734	0
9934	0
10235	0
10436	0
10637	0
10939	0
11140	0
11340	0
11541	0
11842	0
12044	0
12244	0
12445	0
12746	0
12947	0
13148	0
13450	0
13650	0
13851	0
14052	0
14353	0
14555	0
14755	0
14956	0
15257	0
15458	0
15660	0
15961	0
16161	0
16362	0
16563	0
16865	0
17065	0
17266	0
17467	0
17768	0
17969	0
18170	0
18371	0
18672	0
18873	0
19074	0
19376	0
19576	0
19777	0
19978	0
20279	0
20481	0
20681	0
20882	0
21183	0
21384	0
21585	0
21886	0
22087	0
22288	0
22489	0
22791	0
22991	0
23192	0
23393	0
23694	0
23895	0
24096	0
24397	0
24598	0
24799	0
