5024	0	0	0	0	0	0	0	0	0	0	11	0	0	0	5	0
5135	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0
5229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
5324	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
5419	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
5513	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
5607	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
5701	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
5796	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
5891	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
5985	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
6079	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
6173	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
6268	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
6367	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
6461	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
6555	7	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0
6650	8	0	0	0	9	0	0	0	0	0	0	1	0	0	102	0
6745	0	0	0	0	10	0	0	0	0	0	0	0	0	0	62	0
6839	0	0	4	0	0	0	0	0	0	0	0	0	0	0	201	0
6934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0
7028	0	0	2	0	0	0	0	0	0	0	0	0	0	0	316	0
7122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	0
7218	1	0	2	0	0	0	0	0	0	0	0	0	0	0	413	0
7312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
7406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
7501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
7600	8	0	0	0	5	0	0	0	0	0	0	0	0	0	47	0
7694	8	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0
7788	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
7882	6	0	0	0	10	0	0	0	0	0	0	0	0	0	2	0
7977	7	0	0	0	10	0	0	0	0	0	0	0	0	0	3	0
8072	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8166	7	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0
8260	0	0	0	0	0	0	0	0	0	196	0	0	0	0	12	0
8355	0	0	0	0	11	0	0	0	0	189	0	0	0	0	16	0
C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	C	
837436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
837533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
837627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
837737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
837831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
837925	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
838021	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	2
838115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
838209	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
838304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
838398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
838493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
838588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
838682	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	3
838777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
838872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
838970	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
839065	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
839159	12	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
839255	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
839349	16	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0
839443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
839538	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
839632	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
839728	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
839822	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
839916	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840011	34	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
840110	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840205	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
840299	29	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
840394	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840488	59	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
840584	48	0	0	0	0	0	11	0	0	0	0	0	0	0	5	0
840678	93	0	0	0	0	0	12	0	0	0	0	0	0	0	7	0
840773	39	0	0	0	0	0	13	0	0	3	0	0	0	0	2	0
840867	30	0	0	0	0	0	15	0	0	0	0	0	0	0	4	0
840963	20	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0
841057	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841152	20	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0
841246	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841345	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841440	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841534	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841629	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841913	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0
842007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0
842102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
842196	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0
842292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
842386	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0
842484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
842579	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
842674	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
842768	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
842863	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0
842957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
843053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
843147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
843241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
843336	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
843430	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
843526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
843620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
843718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
843813	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
843908	9	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
844002	24	0	0	0	0	0	0	0	0	0	0	57	0	0	27	0
844097	2	0	0	0	0	0	0	0	0	0	0	98	0	0	14	0
844191	28	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0
844286	0	0	0	0	6	0	0	0	0	0	0	0	0	0	30	0
844381	0	0	0	0	10	0	0	0	0	0	0	0	0	0	13	0
844476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
844570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
844665	0	0	0	0	0	0	0	0	0	0	0	100	0	0	32	0
844760	0	0	0	0	0	0	0	0	0	0	0	77	0	0	21	0
844855	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
844953	0	0	0	0	0	0	6	0	0	0	0	10	0	0	0	0
845048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
845143	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
845238	0	0	0	0	0	0	0	0	0	2	0	0	0	0	29	0
845332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
845426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
845521	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
845616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
845711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
845805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
845899	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
845995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
846093	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
846187	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
