913437	0	0	1020	0	0	0	0	0	0	0	0	0	0	0	0
913567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914198	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
914288	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
914378	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
914469	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
914560	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
914650	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
914764	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
914854	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
914945	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
915036	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
915126	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
915216	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
915306	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
915397	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
915487	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
915577	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
915668	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
915759	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
915853	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
915943	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
916034	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
916124	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
916214	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
916304	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
916396	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
916486	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
916576	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
916667	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
916757	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
916847	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
916941	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
917032	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
917123	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
917213	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
917304	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
917394	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
917484	0	7	1020	0	0	0	0	0	0	0	0	0	0	0	0
917574	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
917665	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
917755	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
917846	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
917937	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
918027	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
918121	0	1	1023	0	0	0	0	0	0	0	0	0	0	0	0
918211	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
918302	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
918392	0	5	1023	0	0	0	0	0	0	0	0	0	0	0	0
918482	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
918573	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
918664	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
918754	0	0	1023	0	0	0	0	0	0	0	0	0	0	1	0
918844	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
918934	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
919025	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
919115	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
919209	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
919301	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
919391	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
919481	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
919571	3	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
919662	2	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
919752	3	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
919842	1	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
919932	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
920024	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
920114	0	5	1023	0	0	0	0	0	0	0	0	0	0	0	0
920204	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
920295	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0
920389	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
920479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920840	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0
920930	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
921020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921470	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
921565	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
921655	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
921745	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
921836	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
921926	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
922016	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
922106	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
922196	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
922287	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0
922377	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
922467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922831	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
922921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
923012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
923102	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
923192	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
923282	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
923372	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
923462	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
923552	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
923642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
923732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
923823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
923913	1	1	0	0	0	0	0	0	0	0	0	0	0	11	0
924007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924277	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
924367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924457	0	11	7	0	0	0	0	0	0	0	0	0	0	0	0
924549	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
924639	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
924729	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
924819	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
924909	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
924999	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
925089	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
925184	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
925274	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
925364	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
925455	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
925545	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
925635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
925725	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
925815	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
