46714	58
46916	58
47217	58
47418	58
47620	58
47820	58
48121	58
48322	58
48524	58
48825	58
49026	57
49227	58
49428	58
49729	58
49930	58
50131	58
50332	58
50633	58
50835	58
51036	58
51337	58
51537	58
51739	58
51940	57
52241	58
52443	58
52643	58
52844	58
53146	58
53347	58
53548	58
53849	58
54050	58
54251	58
54452	58
54754	58
54955	57
55155	58
55356	58
55658	58
55859	58
56059	58
56260	57
56562	58
56763	58
56964	58
57266	58
57466	58
57667	58
57869	58
58170	58
58371	58
58571	58
58773	58
59074	58
59275	58
59476	58
59778	58
59978	58
60179	58
60381	58
60682	58
60882	57
61084	58
61285	58
61586	58
61788	58
61988	58
62189	57
62490	58
62692	58
62893	58
63194	58
63395	58
63596	58
63797	58
64098	58
64300	57
64500	58
64701	58
65003	58
65204	57
65404	58
65705	58
65907	58
66108	57
66309	57
66611	58
66811	58
67012	58
67213	58
67515	58
67716	58
67916	58
68118	58
68419	57
68620	58
68820	57
69123	58
69323	58
