Record Length,2.500000e+03,,   0.000000000000,  -1.02400,
Sample Interval,1.000000e-03,,   0.001000000000,  -1.02400,
Trigger Point,-0.000000000000e+00,,   0.002000000000,  -1.02400,
,,,   0.003000000000,  -1.02400,
,,,   0.004000000000,  -1.02400,
,,,   0.005000000000,  -1.02400,
Source,CH1,,   0.006000000000,  -1.02400,
Vertical Units,V,,   0.007000000000,  -1.02400,
Vertical Scale,2.000000e-01,,   0.008000000000,  -1.02400,
Vertical Offset,0.000000e+00,,   0.009000000000,  -1.02400,
Horizontal Units,s,,   0.010000000000,  -1.02400,
Horizontal Scale,2.500000e-01,,   0.011000000000,  -1.02400,
Pt Fmt,Y,,   0.012000000000,  -1.02400,
Yzero,0.000000e+00,,   0.013000000000,  -1.02400,
Probe Atten,1.000000e+01,,   0.014000000000,  -1.02400,
Model Number,TBS1052B-EDU,,   0.015000000000,  -1.02400,
Serial Number,C017051,,   0.016000000000,  -1.02400,
Firmware Version,FV:v3.25,,   0.017000000000,  -1.02400,
,,,0.018000000000,  -1.02400,
,,,0.019000000000,  -1.02400,
,,,0.020000000000,  -1.02400,
,,,0.021000000000,  -1.02400,
,,,0.022000000000,  -1.02400,
,,,0.023000000000,  -1.02400,
,,,0.024000000000,  -1.02400,
,,,0.025000000000,  -1.02400,
,,,0.026000000000,  -1.02400,
,,,0.027000000000,  -1.02400,
,,,0.028000000000,  -1.02400,
,,,0.029000000000,  -1.02400,
,,,0.030000000000,  -1.02400,
,,,0.031000000000,  -1.02400,
,,,0.032000000000,  -1.02400,
,,,0.033000000000,  -1.02400,
,,,0.034000000000,  -1.02400,
,,,0.035000000000,  -1.02400,
,,,0.036000000000,  -1.02400,
,,,0.037000000000,  -1.02400,
,,,0.038000000000,  -1.02400,
,,,0.039000000000,  -1.02400,
,,,0.040000000000,  -1.02400,
,,,0.041000000000,  -1.02400,
,,,0.042000000000,  -1.02400,
,,,0.043000000000,  -1.02400,
,,,0.044000000000,  -1.02400,
,,,0.045000000000,  -1.02400,
,,,0.046000000000,  -1.02400,
,,,0.047000000000,  -1.02400,
,,,0.048000000000,  -1.02400,
,,,0.049000000000,  -1.02400,
,,,0.050000000000,  -1.02400,
,,,0.051000000000,  -1.02400,
,,,0.052000000000,  -1.02400,
,,,0.053000000000,  -1.02400,
,,,0.054000000000,  -1.02400,
,,,0.055000000000,  -1.02400,
,,,0.056000000000,  -1.02400,
,,,0.057000000000,  -1.02400,
,,,0.058000000000,  -1.02400,
,,,0.059000000000,  -1.02400,
,,,0.060000000000,  -1.02400,
,,,0.061000000000,  -1.02400,
,,,0.062000000000,  -1.02400,
,,,0.063000000000,  -1.02400,
,,,0.064000000000,  -1.02400,
,,,0.065000000000,  -1.02400,
,,,0.066000000000,  -1.02400,
,,,0.067000000000,  -1.02400,
,,,0.068000000000,   0.01600,
,,,0.069000000000,  -0.00800,
,,,0.070000000000,  -0.01600,
,,,0.071000000000,  -0.00800,
,,,0.072000000000,   0.00000,
,,,0.073000000000,   0.02400,
,,,0.074000000000,  -0.01600,
,,,0.075000000000,  -0.01600,
,,,0.076000000000,  -0.02400,
,,,0.077000000000,  -0.00800,
,,,0.078000000000,  -0.01600,
,,,0.079000000000,  -0.04800,
,,,0.080000000000,  -0.04800,
,,,0.081000000000,  -0.04000,
,,,0.082000000000,  -0.03200,
,,,0.083000000000,  -0.04800,
,,,0.084000000000,  -0.07200,
,,,0.085000000000,  -0.06400,
,,,0.086000000000,  -0.05600,
,,,0.087000000000,  -0.04800,
,,,0.088000000000,  -0.06400,
,,,0.089000000000,  -0.08000,
,,,0.090000000000,  -0.08000,
,,,0.091000000000,  -0.06400,
,,,0.092000000000,  -0.05600,
,,,0.093000000000,  -0.08000,
,,,0.094000000000,  -0.08000,
,,,0.095000000000,  -0.09600,
,,,0.096000000000,  -0.06400,
,,,0.097000000000,  -0.07200,
,,,0.098000000000,  -0.11200,
,,,0.099000000000,  -0.11200,
,,,0.100000000000,  -0.10400,
,,,0.101000000000,  -0.10400,
,,,0.102000000000,  -0.09600,
,,,0.103000000000,  -0.12800,
,,,0.104000000000,  -0.14400,
,,,0.105000000000,  -0.12000,
,,,0.106000000000,  -0.11200,
,,,0.107000000000,  -0.13600,
,,,0.108000000000,  -0.14400,
,,,0.109000000000,  -0.13600,
,,,0.110000000000,  -0.13600,
,,,0.111000000000,  -0.12800,
,,,0.112000000000,  -0.13600,
,,,0.113000000000,  -0.14400,
,,,0.114000000000,  -0.15200,
,,,0.115000000000,  -0.12800,
,,,0.116000000000,  -0.13600,
,,,0.117000000000,  -0.16800,
,,,0.118000000000,  -0.16000,
,,,0.119000000000,  -0.15200,
,,,0.120000000000,  -0.16000,
,,,0.121000000000,  -0.16800,
,,,0.122000000000,  -0.16800,
