4281	378
4381	377
4483	374
4584	372
4684	370
4786	369
4886	370
4987	371
5089	373
5189	375
5291	376
5391	375
5492	374
5594	372
5694	369
5795	368
5896	368
5997	369
6098	371
6199	373
6300	375
6350	368
6452	368
6552	368
6653	371
6754	373
6855	374
6957	374
7057	374
7158	372
7259	369
7360	368
7461	367
7562	367
7663	369
7763	371
7865	373
7966	374
8067	374
8168	373
8268	371
8370	368
8471	367
8571	367
8673	367
8773	369
8875	371
8976	373
9076	373
9178	373
9278	372
9329	369
9430	372
9531	374
9632	374
9733	373
9834	372
9934	369
10036	368
10137	367
10237	367
10339	368
10440	371
10541	373
10642	374
10743	374
10844	373
10945	370
11046	368
11147	367
11248	367
11350	367
11451	371
11551	373
11653	374
11754	374
11854	374
11956	371
12057	369
12107	373
12209	374
12309	374
12410	373
12512	370
12612	368
12713	367
12815	367
12916	368
13017	371
13118	373
13219	374
13320	374
13421	373
13522	371
13623	369
13724	367
13826	367
13926	368
14027	370
14129	372
